Year,State,District,People,AvgSyllabicCount
1998,Uttar Pradesh,Sambhal,11017,2.269
1998,Uttar Pradesh,Shahjahanpur,23790,2.303
1998,Uttar Pradesh,Shamli,11045,2.169
1998,Uttar Pradesh,Sitapur,27256,2.217
1998,Uttar Pradesh,Sultanpur,15553,2.175
1998,Uttar Pradesh,Unnao,13926,2.164
1998,Uttarakhand,Bageshwar,3804,1.906
1998,Uttarakhand,Chamoli,777,1.914
1998,Uttarakhand,Dehradun,16879,2.063
1998,Uttarakhand,Haridwar,16823,2.17
1998,Uttarakhand,Nainital,4820,1.992
1998,Uttarakhand,Pauri Garhwal,10380,1.989
1998,Uttarakhand,Udham Singh Nagar,2439,2.077
1998,Uttarakhand,Uttarkashi,4041,2.144
1999,Andaman And Nicobar Islands,Nicobar,43,2.233
1999,Andaman And Nicobar Islands,North And Middle Andaman,135,2.474
1999,Andaman And Nicobar Islands,South Andaman,131,2.443
1999,Andhra Pradesh,Anantapur,10470,2.749
1999,Andhra Pradesh,Chittoor,6823,2.633
1999,Andhra Pradesh,East Godavari,8674,2.58
1999,Andhra Pradesh,Guntur,14764,2.598
1999,Andhra Pradesh,Kadapa,9429,2.665
1999,Andhra Pradesh,Krishna,8818,2.548
1999,Andhra Pradesh,Kurnool,11407,2.678
1999,Andhra Pradesh,Nellore,5040,2.683
1999,Andhra Pradesh,Prakasam,7601,2.684
1999,Andhra Pradesh,Srikakulam,6797,2.885
1999,Andhra Pradesh,Visakhapatnam,24400,2.622
1999,Andhra Pradesh,Vizianagaram,4586,2.848
1999,Andhra Pradesh,West Godavari,7883,2.535
1999,Arunachal Pradesh,Anjaw,94,2.489
1999,Arunachal Pradesh,Changlang,611,2.149
1999,Arunachal Pradesh,Dibang Valley,21,2.095
1999,Arunachal Pradesh,East Kameng,218,1.899
1999,Arunachal Pradesh,East Siang,482,2.002
1999,Arunachal Pradesh,Kurung Kumey,239,1.799
1999,Arunachal Pradesh,Lohit,125,2.336
1999,Arunachal Pradesh,Longding,193,1.995
1999,Arunachal Pradesh,Lower Dibang Valley,114,2.114
1999,Arunachal Pradesh,Lower Subansiri,221,1.824
1999,Arunachal Pradesh,Namsai,738,2.444
1999,Arunachal Pradesh,Papum Pare,660,1.92
1999,Arunachal Pradesh,Tawang,212,1.943
1999,Arunachal Pradesh,Tirap,302,1.967
1999,Arunachal Pradesh,Upper Siang,80,1.975
1999,Arunachal Pradesh,Upper Subansiri,358,1.88
1999,Arunachal Pradesh,West Kameng,369,1.892
1999,Arunachal Pradesh,West Siang,504,1.869
1999,Chandigarh,Chandigarh,2293,2.083
1999,Dadra And Nagar Haveli,Dadra And Nagar Haveli,2992,2.292
1999,Daman And Diu,Daman,2360,2.228
1999,Daman And Diu,Diu,1656,2.27
1999,Goa,North Goa,6699,2.308
1999,Goa,South Goa,8070,2.3
1999,Haryana,Ambala,578,2.434
1999,Haryana,Bhiwani,1682,2.227
1999,Haryana,Faridabad,1212,2.218
1999,Haryana,Fatehabad,1456,2.303
1999,Haryana,Gurgaon,1323,2.121
1999,Haryana,Hisar,1266,2.047
1999,Haryana,Jhajjar,812,2.084
1999,Haryana,Jind,1296,2.116
1999,Haryana,Kaithal,1067,2.415
1999,Haryana,Karnal,1030,2.168
1999,Haryana,Kurukshetra,1114,2.445
1999,Haryana,Mahendragarh,1086,2.249
1999,Haryana,Mewat,921,2.447
1999,Haryana,Palwal,857,2.209
1999,Haryana,Panchkula,374,2.252
1999,Haryana,Panipat,1315,2.204
1999,Haryana,Rewari,1312,2.152
1999,Haryana,Rohtak,866,2.146
1999,Haryana,Sirsa,1863,2.315
1999,Haryana,Sonipat,1059,2.002
1999,Haryana,Yamunanagar,551,2.393
1999,Himachal Pradesh,Bilaspur,2249,2.062
1999,Himachal Pradesh,Chamba,2568,1.986
1999,Himachal Pradesh,Hamirpur,3182,2.024
1999,Himachal Pradesh,Kangra,6391,2.125
1999,Himachal Pradesh,Kinnaur,329,2.158
1999,Himachal Pradesh,Kullu,2794,1.997
1999,Himachal Pradesh,Lahaul And Spiti,224,2.253
1999,Himachal Pradesh,Mandi,4900,2.074
1999,Himachal Pradesh,Shimla,3433,2.07
1999,Himachal Pradesh,Sirmaur,2208,2.153
1999,Himachal Pradesh,Solan,2349,2.207
1999,Himachal Pradesh,Una,2515,2.267
1999,Madhya Pradesh,Agar Malwa,459,2.173
1999,Madhya Pradesh,Alirajpur,644,1.794
1999,Madhya Pradesh,Anuppur,1391,2.075
1999,Madhya Pradesh,Ashoknagar,1184,2.127
1999,Madhya Pradesh,Balaghat,3696,2.163
1999,Madhya Pradesh,Barwani,1799,1.858
1999,Madhya Pradesh,Betul,3793,2.203
1999,Madhya Pradesh,Bhind,2412,1.958
1999,Madhya Pradesh,Bhopal,3828,2.12
1999,Madhya Pradesh,Burhanpur,900,2.03
1999,Madhya Pradesh,Chhatarpur,2876,2.021
1999,Madhya Pradesh,Chhindwara,4430,2.294
1999,Madhya Pradesh,Damoh,2687,2.07
1999,Madhya Pradesh,Datia,937,2.108
1999,Madhya Pradesh,Dewas,2559,2.071
1999,Madhya Pradesh,Dhar,2121,2.084
1999,Madhya Pradesh,Dindori,620,2.203
1999,Madhya Pradesh,Guna,1665,2.08
1999,Madhya Pradesh,Gwalior,2948,2.112
1999,Madhya Pradesh,Harda,1160,2.191
1999,Madhya Pradesh,Hoshangabad,1855,2.258
1999,Madhya Pradesh,Indore,4413,2.166
1999,Madhya Pradesh,Jabalpur,2683,2.094
1999,Madhya Pradesh,Jhabua,2564,1.901
1999,Madhya Pradesh,Katni,2791,2.114
1999,Madhya Pradesh,Khandwa,2151,1.998
1999,Madhya Pradesh,Khargone,2271,2.061
1999,Madhya Pradesh,Mandla,1599,2.087
1999,Madhya Pradesh,Mandsaur,2062,2.194
1999,Madhya Pradesh,Morena,2427,2.023
1999,Madhya Pradesh,Narsinghpur,1362,2.033
1999,Madhya Pradesh,Neemuch,1191,2.102
1999,Madhya Pradesh,Panna,1907,2.075
1999,Madhya Pradesh,Raisen,1407,2.022
1999,Madhya Pradesh,Rajgarh,1847,2.162
1999,Madhya Pradesh,Ratlam,2318,2.109
1999,Madhya Pradesh,Rewa,3923,2.313
1999,Madhya Pradesh,Sagar,3583,2.062
1999,Madhya Pradesh,Satna,3726,2.012
1999,Madhya Pradesh,Sehore,2474,2.039
1999,Madhya Pradesh,Seoni,2362,2.209
1999,Madhya Pradesh,Shahdol,2448,2.05
1999,Madhya Pradesh,Shajapur,956,2.144
1999,Madhya Pradesh,Sheopur,1093,2.186
1999,Madhya Pradesh,Shivpuri,2601,2.11
1999,Madhya Pradesh,Sidhi,2252,2.209
1999,Madhya Pradesh,Singrauli,2511,2.207
1999,Madhya Pradesh,Tikamgarh,2089,2.148
1999,Madhya Pradesh,Ujjain,2240,2.051
1999,Madhya Pradesh,Umaria,1561,2.073
1999,Madhya Pradesh,Vidisha,2069,2.025
1999,Manipur,Bishnupur,2389,2.575
1999,Manipur,Chandel,348,2.632
1999,Manipur,Churachandpur,2332,2.762
1999,Manipur,Imphal East,5319,2.614
1999,Manipur,Imphal West,6241,2.603
1999,Manipur,Kamjong,412,2.641
1999,Manipur,Kangpokpi,1577,2.705
1999,Manipur,Noney,138,2.928
1999,Manipur,Senapati,942,2.521
1999,Manipur,Tamenglong,1036,3.175
1999,Manipur,Tengnoupal,274,2.591
1999,Manipur,Thoubal,4438,2.501
1999,Manipur,Ukhrul,897,2.531
1999,Meghalaya,East Garo Hills,1557,2.391
1999,Meghalaya,East Jaintia Hills,2135,2.552
1999,Meghalaya,East Khasi Hills,11170,2.865
1999,Meghalaya,North Garo Hills,3431,2.404
1999,Meghalaya,Ri Bhoi,3682,2.701
1999,Meghalaya,South Garo Hills,2271,2.421
1999,Meghalaya,South West Garo Hills,2320,2.468
1999,Meghalaya,South West Khasi Hills,1429,3.013
1999,Meghalaya,West Garo Hills,6257,2.445
1999,Meghalaya,West Jaintia Hills,4432,2.75
1999,Meghalaya,West Khasi Hills,4507,2.992
1999,Mizoram,Aizawl,4752,3.427
1999,Mizoram,Champhai,1784,3.696
1999,Mizoram,Kolasib,1500,3.447
1999,Mizoram,Lawngtlai,1492,2.731
1999,Mizoram,Lunglei,2551,3.226
1999,Mizoram,Mamit,1098,3.432
1999,Mizoram,Saiha,604,2.978
1999,Mizoram,Serchhip,881,3.655
1999,Nagaland,Dimapur,1672,2.908
1999,Nagaland,Kiphire,192,2.854
1999,Nagaland,Kohima,1099,3.251
1999,Nagaland,Longleng,651,2.008
1999,Nagaland,Mokokchung,1228,3.595
1999,Nagaland,Mon,1455,1.957
1999,Nagaland,Peren,457,3.127
1999,Nagaland,Phek,793,2.945
1999,Nagaland,Pughoboto,151,3.007
1999,Nagaland,Tuensang,1079,2.66
1999,Nagaland,Wokha,793,2.934
1999,Nagaland,Zunheboto,761,2.904
1999,Puducherry,Karaikal,2012,2.968
1999,Puducherry,Mahe,184,2.533
1999,Puducherry,Puducherry,9602,3.153
1999,Puducherry,Yanam,476,2.985
1999,Uttar Pradesh,Agra,19063,2.165
1999,Uttar Pradesh,Aligarh,19976,2.209
1999,Uttar Pradesh,Allahabad,23591,2.094
1999,Uttar Pradesh,Amethi,4581,2.302
1999,Uttar Pradesh,Auraiyya,7095,2.159
1999,Uttar Pradesh,Badaun,22425,2.347
1999,Uttar Pradesh,Bagpat,4401,2.211
1999,Uttar Pradesh,Banda,8059,2.27
1999,Uttar Pradesh,Barabanki,5110,2.207
1999,Uttar Pradesh,Bareilly,21046,2.198
1999,Uttar Pradesh,Bijnor,19919,2.334
1999,Uttar Pradesh,Bulandshahr,11580,2.29
1999,Uttar Pradesh,Chitrakoot,9064,2.172
1999,Uttar Pradesh,Etah,11851,2.243
1999,Uttar Pradesh,Etawah,12093,2.142
1999,Uttar Pradesh,Faizabad,313,2.32
1999,Uttar Pradesh,Farrukhabad,11822,2.231
1999,Uttar Pradesh,Fatehpur,9763,2.237
1999,Uttar Pradesh,Firozabad,18893,2.231
1999,Uttar Pradesh,Gautam Buddh Nagar,9021,2.22
1999,Uttar Pradesh,Ghaziabad,12741,2.174
1999,Uttar Pradesh,Hamirpur,4062,2.318
1999,Uttar Pradesh,Hardoi,15076,2.214
1999,Uttar Pradesh,Hathras,8042,2.121
1999,Uttar Pradesh,Jalaun,9540,2.198
1999,Uttar Pradesh,Jhansi,11134,2.282
1999,Uttar Pradesh,Kannauj,5102,2.139
1999,Uttar Pradesh,Kanpur Rural,22176,2.021
1999,Uttar Pradesh,Kanpur Urban,17199,2.111
1999,Uttar Pradesh,Kasganj,6790,2.319
1999,Uttar Pradesh,Kaushambi,9882,2.144
1999,Uttar Pradesh,Kheri,18366,2.306
1999,Uttar Pradesh,Lalitpur,17574,2.379
1999,Uttar Pradesh,Lucknow,8338,2.254
1999,Uttar Pradesh,Mahoba,5557,2.347
1999,Uttar Pradesh,Mainpuri,9740,2.226
1999,Uttar Pradesh,Mathura,13652,2.085
1999,Uttar Pradesh,Mau,10,1.941
1999,Uttar Pradesh,Meerut,13496,2.136
1999,Uttar Pradesh,Moradabad,14362,2.253
1999,Uttar Pradesh,Muzaffarnagar,6834,2.138
1999,Uttar Pradesh,Pilibhit,9586,2.221
1999,Uttar Pradesh,Pratapgarh,8549,2.054
1999,Uttar Pradesh,Rae Bareli,6628,2.19
1999,Uttar Pradesh,Rampur,11766,2.291
1999,Uttar Pradesh,Saharanpur,19013,2.256
1999,Uttar Pradesh,Sambhal,9499,2.301
1999,Uttar Pradesh,Shahjahanpur,24955,2.176
1999,Uttar Pradesh,Shamli,6362,2.286
1999,Uttar Pradesh,Sitapur,18261,2.322
1999,Uttar Pradesh,Sultanpur,8134,2.197
1999,Uttar Pradesh,Unnao,5902,2.163
1999,Uttarakhand,Bageshwar,2486,1.927
1999,Uttarakhand,Chamoli,863,1.971
1999,Uttarakhand,Dehradun,11376,2.017
1999,Uttarakhand,Haridwar,10538,2.139
1999,Uttarakhand,Nainital,4010,1.946
1999,Uttarakhand,Pauri Garhwal,6831,2.007
1999,Uttarakhand,Udham Singh Nagar,3282,2.053
1999,Uttarakhand,Uttarkashi,2566,2.141
2000,Andaman And Nicobar Islands,Nicobar,65,2.385
2000,Andaman And Nicobar Islands,North And Middle Andaman,150,2.413
2000,Andaman And Nicobar Islands,South Andaman,127,2.331
2000,Andhra Pradesh,Anantapur,3641,2.741
2000,Andhra Pradesh,Chittoor,2200,2.624
2000,Andhra Pradesh,East Godavari,3636,2.499
2000,Andhra Pradesh,Guntur,6665,2.543
2000,Andhra Pradesh,Kadapa,3088,2.696
2000,Andhra Pradesh,Krishna,3397,2.531
2000,Andhra Pradesh,Kurnool,5058,2.716
2000,Andhra Pradesh,Nellore,1485,2.655
2000,Andhra Pradesh,Prakasam,2492,2.68
2000,Andhra Pradesh,Srikakulam,2421,2.873
2000,Andhra Pradesh,Visakhapatnam,6058,2.571
2000,Andhra Pradesh,Vizianagaram,1725,2.819
2000,Andhra Pradesh,West Godavari,3082,2.526
2000,Arunachal Pradesh,Anjaw,11,2.359
2000,Arunachal Pradesh,Changlang,49,2.117
2000,Arunachal Pradesh,Dibang Valley,2,2.119
2000,Arunachal Pradesh,East Kameng,38,1.766
2000,Arunachal Pradesh,East Siang,69,2.125
2000,Arunachal Pradesh,Kurung Kumey,29,1.836
2000,Arunachal Pradesh,Lohit,39,2.343
2000,Arunachal Pradesh,Longding,24,1.977
2000,Arunachal Pradesh,Lower Dibang Valley,26,1.973
2000,Arunachal Pradesh,Lower Subansiri,24,1.708
2000,Arunachal Pradesh,Namsai,92,2.327
2000,Arunachal Pradesh,Papum Pare,27,1.855
2000,Arunachal Pradesh,Tawang,26,1.866
2000,Arunachal Pradesh,Tirap,37,1.872
2000,Arunachal Pradesh,Upper Siang,61,1.875
2000,Arunachal Pradesh,Upper Subansiri,171,1.889
2000,Arunachal Pradesh,West Kameng,73,1.872
2000,Arunachal Pradesh,West Siang,52,1.733
2000,Chandigarh,Chandigarh,1023,2.088
2000,Dadra And Nagar Haveli,Dadra And Nagar Haveli,66,2.273
2000,Daman And Diu,Daman,1096,2.208
2000,Daman And Diu,Diu,888,2.295
2000,Goa,North Goa,3215,2.316
2000,Goa,South Goa,6674,2.291
2000,Haryana,Ambala,115,2.471
2000,Haryana,Bhiwani,336,2.148
2000,Haryana,Faridabad,242,2.209
2000,Haryana,Fatehabad,291,2.295
2000,Haryana,Gurgaon,264,2.236
2000,Haryana,Hisar,253,1.946
