Year,State,District,People,AvgSyllabicCount,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10
1992,Madhya Pradesh,Ratlam,18100,2.17,Sangita,Rekha,Dinesh,Mukesh,Anita,Jitendra,Rakesh,Sima,Shyam,Mamata
1992,Madhya Pradesh,Rewa,36238,2.319,Raj,Sangita,Rajesh,Sunita,Pooja,Arati,Anita,Priyanka,Anil,Archana
1992,Madhya Pradesh,Sagar,37389,2.235,Ram,Raj,Arati,Rahul,Priti,Lakshmi,Sunil,Rajesh,Rekha,Rachana
1992,Madhya Pradesh,Satna,27950,2.127,Raj,Pooja,Ram,Sangita,Arati,Rajesh,Rakesh,Sunita,Sunil,Jitendra
1992,Madhya Pradesh,Sehore,19595,2.213,Jitendra,Rina,Rahul,Sunil,Dharmendra,Rakesh,Rajesh,Anil,Arjun,Sima
1992,Madhya Pradesh,Seoni,16101,2.317,Raj,Ram,Rajesh,Sunil,Sarita,Anil,Jyoti,Jitendra,Sunita,Sangita
1992,Madhya Pradesh,Shahdol,18353,2.225,Ram,Raj,Sunita,Rajesh,Gita,Anita,Rakesh,Pooja,Kamlesh,Sangita
1992,Madhya Pradesh,Shajapur,6757,2.228,Rina,Jitendra,Sunita,Sima,Sangita,Mamata,Rahul,Rekha,Dharmendra,Sunil
1992,Madhya Pradesh,Sheopur,11171,2.299,Ram,Mamata,Sunita,Mukesh,Anita,Sima,Mahavir,Giriraj,Rekha,Rina
1992,Madhya Pradesh,Shivpuri,24517,2.207,Ram,Raj,Rani,Dharmendra,Sunil,Rachana,Anita,Jitendra,Sunita,Rajesh
1992,Madhya Pradesh,Sidhi,19712,2.182,Ram,Raj,Sunita,Rajesh,Shiva,Anita,Sangita,Savita,Arati,Mamata
1992,Madhya Pradesh,Singrauli,15972,2.297,Ram,Sunita,Raj,Rajesh,Anita,Shiva,Santosh,Ramesh,Sita,Sangita
1992,Madhya Pradesh,Tikamgarh,21690,2.306,Ram,Mukesh,Raj,Sunita,Rakesh,Mamata,Kamlesh,Anita,Pushpendra,Sunil
1992,Madhya Pradesh,Ujjain,22464,2.118,Jitendra,Rahul,Sangita,Sima,Rekha,Arjun,Pooja,Rina,Anita,Mukesh
1992,Madhya Pradesh,Umaria,10164,2.198,Ram,Rakesh,Raj,Sunita,Rajesh,Pooja,Manoj,Shiva,Rekha,Mukesh
1992,Madhya Pradesh,Vidisha,20935,2.246,Raj,Sunil,Jitendra,Rani,Ram,Priti,Vinit,Rina,Rakesh,Rachana
1992,Manipur,Bishnupur,4123,2.526,Oinam,Laishram,Ningthoujam,Moirangthem,Salam,Thokchom,Khwairakpam,Konjengbam,Yumnam,Pukhrambam
1992,Manipur,Chandel,366,2.525,Sankhil,Dilbung,Huten,Ngoru,Letminthang,Ruwndar,Shilshi,Lamneiting,Makan,Leivon
1992,Manipur,Churachandpur,3407,2.71,Mary,Esther,James,Samuel,Grace,Ching,Robert,John,Vung,David
1992,Manipur,Imphal East,6541,2.554,Laishram,Miss,Moirangthem,Thokchom,Ningthoujam,Thangjam,Ningombam,Yumnam,Chingakham,Mutum
1992,Manipur,Imphal West,8096,2.548,Laishram,Yumnam,Ningthoujam,Thokchom,Moirangthem,Naorem,Oinam,Thounaojam,Thoudam,Wahengbam
1992,Manipur,Kamjong,347,2.634,Hungyo,Ngalaton,Shinglai,Mathingmi,Mahaimi,Ningkhan,Ningshen,Thingreichon,Themreishang,Mayangam
1992,Manipur,Kangpokpi,1904,2.651,Meena,Deepak,Lhingneikim,Lamneihoi,Sita,Thangminlen,Hatneichong,Nemneikim,Hoineilhing,Gopal
1992,Manipur,Noney,267,2.959,Jackson,Joel,Zion,Simon,Mathiukhonliu,Phobita,Houreiliu,Acham,Ringsinlung,Phungan
1992,Manipur,Senapati,2557,2.388,Kholi,Lokho,Lohrii,Mary,Rose,Salew,John,Adani,Solomon,Daikho
1992,Manipur,Tamenglong,1476,3.056,Rigunlung,Puangchuiliu,Pouthailung,Gaisingliu,Solomon,Radamchui,David,Caleb,Thiamjanang,Rachunliu
1992,Manipur,Tengnoupal,401,2.564,Dangshawa,Charanga,Shinglai,Tantanga,Lamneikim,Nengneilhing,Wangsha,Lamthaka,Muishim,Tontang
1992,Manipur,Thoubal,5897,2.447,Miss,Laishram,Moirangthem,Ningthoujam,Thokchom,Naorem,Elangbam,Yumnam,Maibam,Kshetrimayum
1992,Manipur,Ukhrul,931,2.59,Somirin,Somipam,Rita,Mercy,Songam,Chuimirin,Mashunngam,Ngarin,Kanmila,Phaningmi
1992,Meghalaya,East Garo Hills,2110,2.363,Tengsrang,Sengme,Daniel,Babul,Pringchi,Anilla,Anitha,Raju,Meritha,Namchi
1992,Meghalaya,East Jaintia Hills,1979,2.353,Arki,Darihun,Kyrshan,Pyrkhat,Kongka,Happy,Pynshngain,Teiborlang,Rocky,Kampher
1992,Meghalaya,East Khasi Hills,12665,2.72,Ricky,John,Sunita,Rahul,Mary,Bankerlang,Banteilang,Banisha,Pynshailang,Donboklang
1992,Meghalaya,North Garo Hills,3430,2.377,Tengsrang,John,Sengrik,Sengchina,Salnang,Silje,Silseng,Raksil,Rahul,Salchi
1992,Meghalaya,Ri Bhoi,4088,2.597,Donboklang,Sunita,Banisha,Shanbor,Anita,Shemphang,Darisha,John,Banteilang,Ridalin
1992,Meghalaya,South Garo Hills,3196,2.403,Rakseng,Tengchi,Sengrak,Walseng,Tengseng,Sengseng,Rajesh,Nikseng,Sengnang,Silgrak
1992,Meghalaya,South West Garo Hills,2012,2.468,Abdul,Nirmali,Rita,Rajesh,Sabita,Bapon,Anowar,Nur,Mithun,Monika
1992,Meghalaya,South West Khasi Hills,1580,2.858,Banisha,Aiborlang,Pynshngain,Khrawkupar,Darilin,Albert,Sunita,Enboklin,Bashisha,Teiborlang
1992,Meghalaya,West Garo Hills,7072,2.429,Nur,John,Rahul,Amit,Sengrak,Sengnang,Sabina,Mithun,Abdul,Rakesh
1992,Meghalaya,West Jaintia Hills,5022,2.575,Heimonmi,Ram,Rimiki,Wanki,Lakhon,Pynskhem,Rilang,Sambha,Beautiful,Ebormi
1992,Meghalaya,West Khasi Hills,4997,2.834,Darihun,Shidalin,Teiborlang,Lamphrang,Banteilang,Khrawkupar,Shemphang,Aiborlang,Shainingstar,Shailin
1992,Mizoram,Aizawl,10480,3.499,David,Lalremruata,Lalremruati,Esther,Joseph,Samuel,Mary,Lalawmpuia,Lalnunmawii,Malsawmtluanga
1992,Mizoram,Champhai,1943,3.767,Lalremruata,Lalhmangaihzuali,David,Lalchhanhimi,Malsawmtluanga,Lalrinkimi,Lalrindika,Lalrindiki,Lalruatfela,Lalhriatpuia
1992,Mizoram,Kolasib,1948,3.481,David,Lalremruata,Lalmalsawma,Lalnunpuii,Lalchhanhimi,Lalawmpuii,Lalenkawli,Mary,Lalrinkimi,Vanlalruati
1992,Mizoram,Lawngtlai,3510,2.897,Shanti,Lokhi,Doya,Santi,Amar,Maya,Ratna,Anil,Buddha,Chandra
1992,Mizoram,Lunglei,3006,3.285,Zothanpuii,Lalremruata,Lalnuntluanga,Lalmuanpuii,Laltanpuia,Lalduhawmi,Lalnunmawii,Maya,David,Lalchhanhima
1992,Mizoram,Mamit,1745,3.295,Lalrinzuali,Lalremruati,David,Vanlalruati,Lalrinkimi,Malsawmtluangi,Lalengmawia,Lalawmpuii,Lalhruaitluanga,Lalramnghaka
1992,Mizoram,Saiha,649,2.972,Esther,Bethel,John,Evelyn,Lalnunpuii,Sohnai,Lalnunsanga,Mary,Eric,Helen
1992,Mizoram,Serchhip,1304,3.675,Laltanpuia,Vanlalruati,Lalhriatpuii,Lalremruati,Lalhmangaihzuala,Lalsangpuii,Vanlalruata,Lalenkawli,Lalremtluangi,Lalhmachhuana
1992,Nagaland,Dimapur,4118,2.855,John,Toli,Aghali,Daniel,Sentinaro,Krishna,Akali,Priyanka,James,Amit
1992,Nagaland,Kiphire,1345,2.805,Asela,Lipila,Lirose,Atsase,Serola,Akhumla,Achumla,Atsaba,Yangtsala,Setongkyu
1992,Nagaland,Kohima,2980,3.07,Medongulie,Keneingunuo,Thejasenuo,Grace,Avinuo,Kekhrieselie,Peteneinuo,Petekhrienuo,Teisovinuo,Hengwale
1992,Nagaland,Longleng,668,2.084,Monglong,Yongkai,Alem,Aching,Bongnyei,Yingnyu,Konshen,Nyeman,Akam,Mongnyu
1992,Nagaland,Mokokchung,2500,3.588,Bendangsenla,Moarenla,Moasenla,Sentinaro,Moanaro,Aosenla,Tianaro,Imtisenla,Bendangmongla,Sentikumla
1992,Nagaland,Mon,2008,1.937,Monyu,Bemang,Apham,Poangmai,Yinglong,Sangki,Phamsa,Phengna,Ephong,Thronlem
1992,Nagaland,Peren,1124,2.907,Naomi,Daniel,Igongbe,Samuel,Izaipeube,Tanlungbo,Kehungyile,Lamminthang,Chongneithem,Alule
1992,Nagaland,Phek,2119,2.905,Rukuto,Vekuzo,Asalu,Ravolu,Mary,Lily,Kuvelu,Kuto,Ato,Vekhoto
1992,Nagaland,Pughoboto,326,2.893,Mughato,Tokavi,Livi,Lovika,Puloto,Kasheli,Tovishe,Ghovili,Kihoto,Vitoni
1992,Nagaland,Tuensang,2086,2.551,Sungmo,Sujang,Chingmak,Wongto,Toshi,Mutsoi,Kamsola,Sipong,Tsukhumla,Somet
1992,Nagaland,Wokha,2211,2.863,Nzanthung,Meribeni,Abeni,Mhalo,Mhabeni,Nchumbeni,Emilo,Abemo,Nchumthung,Mhathung
1992,Nagaland,Zunheboto,2489,2.945,Vito,Livi,Avitoli,Tolika,Mughali,Vilika,Livika,Inaholi,Inoka,Kavitoli
1992,Puducherry,Karaikal,3431,3.156,Mohamed,Manikandan,Saranya,Suganya,Sathish,Arul,Rajesh,Maheswari,Sathya,Anitha
1992,Puducherry,Mahe,294,2.429,Muhammed,Mohammed,Abdul,Nimisha,Neethu,Arjun,Sarath,Mithun,Athul,Ajay
1992,Puducherry,Puducherry,15836,3.226,Manikandan,Saranya,Sangeetha,Karthikeyan,Dhivya,Vijayalakshmi,Suganya,Suresh,Lakshmi,Mohamed
1992,Puducherry,Yanam,909,3.12,Malladi,Oleti,Palepu,Sangadi,Karri,Pemmadi,Pesingi,Danduprolu,Rekadi,Kona
1992,Uttar Pradesh,Agra,88689,2.151,Jitendra,Preeti,Poonam,Pooja,Sonu,Rekha,Ravi,Sima,Rahul,Manoj
1992,Uttar Pradesh,Aligarh,72197,2.204,Pooja,Poonam,Mamata,Preeti,Jitendra,Sima,Rekha,Manoj,Rahul,Niraj
1992,Uttar Pradesh,Allahabad,121419,2.148,Ram,Sunita,Sunil,Ajay,Anita,Rajesh,Sima,Vijay,Anil,Shiva
1992,Uttar Pradesh,Amethi,23087,2.332,Ram,Anita,Sunil,Shiva,Sunita,Sangita,Sima,Poonam,Rajesh,Manoj
1992,Uttar Pradesh,Auraiyya,26365,2.122,Preeti,Pooja,Amit,Arati,Soni,Rubi,Jitendra,Poonam,Sima,Pradip
1992,Uttar Pradesh,Badaun,73377,2.295,Mamata,Sunita,Anita,Sima,Preeti,Pooja,Sunil,Ram,Gita,Rekha
1992,Uttar Pradesh,Bagpat,24780,2.157,Amit,Sachin,Sonu,Pooja,Dipak,Rahul,Ankit,Preeti,Anuj,Vikash
1992,Uttar Pradesh,Banda,30922,2.401,Sangita,Sunil,Sunita,Rajesh,Rakesh,Gudiya,Suman,Rekha,Manoj,Dinesh
1992,Uttar Pradesh,Barabanki,34650,2.211,Ram,Sunita,Arati,Anita,Poonam,Sima,Sunil,Suman,Renu,Rekha
1992,Uttar Pradesh,Bareilly,75876,2.324,Mamata,Sunita,Preeti,Sima,Gita,Anita,Ram,Poonam,Pooja,Rekha
1992,Uttar Pradesh,Bijnor,67586,2.379,Pooja,Rahul,Imran,Sonu,Jyoti,Shabana,Amit,Vasim,Dipak,Shabnam
1992,Uttar Pradesh,Bulandshahr,73358,2.254,Rahul,Sonu,Pooja,Poonam,Preeti,Amit,Rekha,Jitendra,Sima,Mamata
1992,Uttar Pradesh,Chitrakoot,18876,2.43,Sangita,Sunil,Sunita,Rakesh,Rajesh,Manoj,Sima,Sushil,Arati,Pooja
1992,Uttar Pradesh,Etah,38607,2.299,Preeti,Poonam,Pooja,Sima,Rahul,Suman,Mamata,Niraj,Jitendra,Arati
1992,Uttar Pradesh,Etawah,30958,2.197,Preeti,Pooja,Arati,Sunil,Poonam,Soni,Sima,Pradip,Jitendra,Ajay
1992,Uttar Pradesh,Faizabad,1795,2.46,Ram,Sima,Sunita,Rita,Shiva,Sandip,Sunil,Mamata,Ajay,Manoj
1992,Uttar Pradesh,Farrukhabad,35327,2.307,Pooja,Preeti,Soni,Arati,Amit,Poonam,Sima,Rajiv,Pradip,Rina
1992,Uttar Pradesh,Fatehpur,51070,2.301,Sunil,Jitendra,Sangita,Dharmendra,Ram,Sima,Rajesh,Ajay,Anil,Amit
1992,Uttar Pradesh,Firozabad,51144,2.187,Preeti,Poonam,Pooja,Rahul,Sima,Ajay,Jitendra,Manoj,Arati,Sunil
1992,Uttar Pradesh,Gautam Buddh Nagar,34581,2.172,Rahul,Pooja,Amit,Dipak,Preeti,Sonu,Poonam,Gaurav,Jyoti,Manish
1992,Uttar Pradesh,Ghaziabad,57890,2.16,Pooja,Rahul,Dipak,Amit,Preeti,Jyoti,Gaurav,Sonu,Rohit,Sachin
1992,Uttar Pradesh,Hamirpur,20587,2.278,Ram,Sunil,Anita,Sangita,Jitendra,Sunita,Arvind,Rajesh,Suman,Manoj
1992,Uttar Pradesh,Hardoi,75249,2.219,Ram,Soni,Sima,Poonam,Arati,Pooja,Amit,Sunil,Anita,Manoj
1992,Uttar Pradesh,Hathras,34173,2.183,Jitendra,Manoj,Pooja,Rahul,Preeti,Sima,Poonam,Sonu,Mamata,Rekha
1992,Uttar Pradesh,Jalaun,34404,2.169,Pooja,Jitendra,Ram,Preeti,Arati,Archana,Priyanka,Amit,Rahul,Dharmendra
1992,Uttar Pradesh,Jhansi,30494,2.206,Pooja,Jitendra,Rahul,Priyanka,Arati,Rani,Preeti,Dharmendra,Sima,Rajni
1992,Uttar Pradesh,Kannauj,29335,2.262,Soni,Pooja,Preeti,Amit,Arati,Poonam,Sima,Ajay,Jitendra,Rahul
1992,Uttar Pradesh,Kanpur Rural,34961,2.161,Pooja,Soni,Preeti,Amit,Arati,Sunil,Rubi,Jitendra,Ajay,Poonam
1992,Uttar Pradesh,Kanpur Urban,75323,2.119,Amit,Pooja,Ashish,Preeti,Ankit,Dipak,Rahul,Neha,Arati,Jyoti
1992,Uttar Pradesh,Kasganj,32251,2.368,Sima,Mamata,Pooja,Rekha,Preeti,Manoj,Jitendra,Anita,Rina,Sunil
1992,Uttar Pradesh,Kaushambi,35406,2.281,Ram,Sunil,Sangita,Sima,Shiva,Rajesh,Manoj,Ajay,Anita,Rajendra
1992,Uttar Pradesh,Kheri,88323,2.272,Ram,Sunita,Poonam,Anita,Arati,Sima,Sunil,Suman,Manoj,Nilam
1992,Uttar Pradesh,Lalitpur,26900,2.483,Rajkumari,Ramadevi,Sunita,Savita,Anita,Devendra,Sunil,Rani,Mamata,Rajesh
1992,Uttar Pradesh,Lucknow,60530,2.143,Ram,Amit,Ashish,Preeti,Arati,Pooja,Jyoti,Abhishek,Neha,Ankit
1992,Uttar Pradesh,Mahoba,15821,2.479,Anita,Sunita,Mukesh,Jitendra,Ram,Sangita,Suman,Rekha,Gita,Mamata
1992,Uttar Pradesh,Mainpuri,32994,2.238,Preeti,Pooja,Arati,Poonam,Soni,Rina,Vinit,Pradip,Ajay,Sima
1992,Uttar Pradesh,Mathura,44288,2.271,Rekha,Poonam,Jitendra,Mamata,Sima,Pooja,Lakshmi,Preeti,Pavan,Radha
1992,Uttar Pradesh,Mau,42,2.042,Amit,Manish,Arati,Krishna,Kusum,Atul,Nisha,Pinki,Shantanu,Rajesh
1992,Uttar Pradesh,Meerut,63580,2.186,Maulik,Rahul,Pooja,Amit,Dipak,Sachin,Sonu,Jyoti,Ankit,Preeti
1992,Uttar Pradesh,Moradabad,72683,2.327,Maulik,Rajiv,Sonu,Rahul,Sima,Poonam,Mohammad,Pooja,Shabana,Reshama
1992,Uttar Pradesh,Muzaffarnagar,34664,2.197,Maulik,Pooja,Sachin,Sonu,Dipak,Amit,Rahul,Soniya,Ankit,Monika
1992,Uttar Pradesh,Pilibhit,46118,2.242,Ram,Mamata,Anita,Sima,Sunita,Soni,Lakshmi,Rekha,Gita,Preeti
1992,Uttar Pradesh,Pratapgarh,68178,2.181,Sunil,Ram,Sima,Anita,Ajay,Anil,Sunita,Rajesh,Vijay,Manoj
1992,Uttar Pradesh,Rae Bareli,42025,2.23,Ram,Sunil,Anita,Amit,Sima,Ajay,Sangita,Shiva,Ashish,Anil
1992,Uttar Pradesh,Rampur,62550,2.435,Maulik,Rajiv,Sima,Imran,Mamata,Nagma,Sunita,Gita,Reshama,Rashid
1992,Uttar Pradesh,Saharanpur,69756,2.269,Maulik,Soniya,Pooja,Amit,Sachin,Sonu,Ankit,Rina,Anuj,Dipak
1992,Uttar Pradesh,Sambhal,50732,2.388,Sima,Mamata,Sunita,Mohammad,Mukesh,Anita,Manoj,Sonu,Rajesh,Poonam
1992,Uttar Pradesh,Shahjahanpur,61386,2.335,Soni,Sunil,Sima,Arati,Amit,Preeti,Mamata,Pooja,Poonam,Anita
1992,Uttar Pradesh,Shamli,26203,2.189,Maulik,Sonu,Amit,Pooja,Soniya,Sachin,Dipak,Rina,Ankit,Imran
1992,Uttar Pradesh,Sitapur,82301,2.273,Ram,Sunita,Sunil,Anita,Arati,Sima,Manoj,Poonam,Sangita,Sushil
1992,Uttar Pradesh,Sultanpur,48368,2.157,Ram,Poonam,Sima,Anita,Sunil,Pooja,Nilam,Arati,Ajay,Suman
1992,Uttar Pradesh,Unnao,56660,2.21,Ram,Sunil,Soni,Rahul,Poonam,Manoj,Sunita,Sima,Arati,Amit
1992,Uttarakhand,Bageshwar,4253,1.921,Dipa,Kamal,Manoj,Hema,Harish,Prakash,Nima,Rekha,Gita,Lalit
1992,Uttarakhand,Chamoli,103,1.761,Gita,Sima,Mamata,Sarita,Poonam,Mina,Dipa,Kalavati,Munni,Pushpa
1992,Uttarakhand,Dehradun,33688,2.069,Pooja,Ankit,Amit,Manish,Dipak,Priti,Ashish,Neha,Priyanka,Rina
1992,Uttarakhand,Haridwar,24232,2.067,Soniya,Pooja,Amit,Priti,Rina,Dipak,Monika,Sachin,Ankit,Shabnam
1992,Uttarakhand,Nainital,7111,1.876,Dipa,Mamata,Hema,Gita,Manoj,Bhavana,Lalit,Pankaj,Dipak,Kamal
1992,Uttarakhand,Pauri Garhwal,13285,2.029,Dipak,Amit,Pooja,Pankaj,Pradip,Poonam,Ashish,Sangita,Mukesk,Sunita
1992,Uttarakhand,Udham Singh Nagar,1062,2.116,Mamata,Poonam,Sunita,Gita,Sima,Priti,Pooja,Dipak,Rekha,Pushpa
1992,Uttarakhand,Uttarkashi,4354,2.168,Rina,Kavita,Sunita,Vinit,Anita,Pravin,Mamata,Sunil,Manoj,Amit
1993,Andaman And Nicobar Islands,Nicobar,466,2.345,Vijay,Suman,Sylvanus,Janathan,Joseph,Stella,Shanti,Martha,Hope,Boniface
1993,Andaman And Nicobar Islands,North And Middle Andaman,1250,2.411,Saw,Naw,Seema,Amit,Sumitra,Basanti,Anita,Sunita,Rakesh,Prasanjit
1993,Andaman And Nicobar Islands,South Andaman,2539,2.395,Amit,Sanjay,Sumit,Mohammed,Priyanka,Ajay,Suman,Abdul,Deepak,Bikash
1993,Andhra Pradesh,Anantapur,56990,2.925,Lakshmi,Shaik,Bhaanu,Golla,Vadde,Talari,Ramesh,Suresh,Kuruba,Anitha
1993,Andhra Pradesh,Chittoor,29633,2.816,Lakshmi,Suresh,Venkatesh,Shaik,Lavanya,Siva,Jyothi,Mahesh,Divya,Kavitha
1993,Andhra Pradesh,East Godavari,84559,2.917,Durga,Venkata,Lakshmi,Veera,Naga,Devi,Siva,Srinu,Satya,Suresh
1993,Andhra Pradesh,Guntur,80875,2.811,Lakshmi,Venkata,Naga,Siva,Gopi,Anusha,Narsimha,Vijaya,Durga,Sri
1993,Andhra Pradesh,Kadapa,43186,2.846,Lakshmi,Venkata,Siva,Naga,Shiva,Chandra,Suresh,Mahaboob,Vijaya,Shaik
1993,Andhra Pradesh,Krishna,67744,2.755,Naga,Venkata,Lakshmi,Siva,Durga,Anjaneyulu,Nagaraju,Suresh,Anusha,Ravi
1993,Andhra Pradesh,Kurnool,40675,2.808,Shaik,Bhaanu,Lakshmi,Chakali,Chinna,Kuruva,Vadde,Golla,Dudekula,Madhu
1993,Andhra Pradesh,Nellore,44197,2.861,Venkata,Lakshmi,Venkateswarlu,Suresh,Srinivas,Srinivasulu,Siva,Mahesh,Anusha,Ramesh
1993,Andhra Pradesh,Prakasam,47352,2.962,Venkata,Lakshmi,Venkateswarlu,Anusha,Naga,Siva,Chinna,Suresh,Ashok,Srinu
1993,Andhra Pradesh,Srikakulam,46987,2.994,Laxmi,Lakshmi,Savara,Suresh,Ramesh,Jyothi,Kumari,Swathi,Venkata,Santosh
1993,Andhra Pradesh,Visakhapatnam,65797,2.862,Lakshmi,Venkata,Devi,Laxmi,Srinu,Siva,Raju,Ramesh,Kumari,Nagamani
1993,Andhra Pradesh,Vizianagaram,38387,2.983,Lakshmi,Suresh,Gowri,Laxmi,Ramesh,Srinu,Venkata,Ramu,Santosh,Satyanarayana
1993,Andhra Pradesh,West Godavari,66214,2.869,Durga,Lakshmi,Naga,Venkata,Suresh,Siva,Ramesh,Jyothi,Sai,Vijaya
1993,Arunachal Pradesh,Anjaw,450,2.587,Kamal,Suk,Bachelu,Sagar,Bharat,Milanso,Sonilu,Ananso,Raj,Mohan
1993,Arunachal Pradesh,Changlang,1046,2.115,Nang,Sunita,Suman,Jyoti,Arun,Anita,Shanti,Amit,Sanjay,Runu
1993,Arunachal Pradesh,Dibang Valley,71,2.085,Mumuli,Asha,Bunu,Hajuli,Utoko,Aibee,Asobe,Mepi,Kosmita,Elinga
1993,Arunachal Pradesh,East Kameng,923,1.937,Papi,Nime,Mekap,Meku,Yama,Memak,Nyari,Sunil,Meyang,Shanti
1993,Arunachal Pradesh,East Siang,1748,2.005,Kaling,Ojing,Osi,Mary,Oyin,John,Tabit,Tani,Raj,Toni
1993,Arunachal Pradesh,Kurung Kumey,1069,1.865,Bengia,Tadar,Lokam,Gichik,Tagru,Lindum,Kipa,Langpu,Heri,Nangram
1993,Arunachal Pradesh,Lohit,459,2.325,Deepak,Rita,Chow,Dhan,Ajay,Vivek,Sunil,Anita,Amar,Sanjay
1993,Arunachal Pradesh,Longding,495,1.992,Puman,Phengoi,Bolam,Ahai,Phehai,Nyeman,Abo,Angap,Nabo,Nonlih
1993,Arunachal Pradesh,Lower Dibang Valley,406,2.094,Kato,Agu,Oyin,Anu,Sunita,Laxmi,Tom,Dana,Ponung,Amili
1993,Arunachal Pradesh,Lower Subansiri,711,1.823,Likha,Kabak,Nani,Tage,Hage,Toko,Joram,Khoda,Nabam,Hibu
1993,Arunachal Pradesh,Namsai,1398,2.408,Sunita,Anita,Rahul,Rajiv,Krishna,Monika,Bobita,Arun,Raju,Sunil
1993,Arunachal Pradesh,Papum Pare,2934,1.957,Nabam,Techi,Tana,Taba,Gollo,Tarh,Kipa,Tadar,Likha,Tok
1993,Arunachal Pradesh,Tawang,570,1.902,Tenzin,Tsering,Lobsang,Sonam,Tashi,Thutan,Dorjee,Lham,Nima,Pema
1993,Arunachal Pradesh,Tirap,673,2.024,Yamna,Yambo,Posen,Yumrin,Jenlong,Kijen,Poyum,Sangita,Anita,Nali
1993,Arunachal Pradesh,Upper Siang,749,1.949,Minam,Omem,Oni,Otil,Olik,Kaling,Toni,Gemin,Gebi,Miti
1993,Arunachal Pradesh,Upper Subansiri,2191,1.896,Yapi,Yanga,Yania,Yajum,Tai,Yapa,Yani,Yana,Yabom,Yama
1993,Arunachal Pradesh,West Kameng,1218,1.932,Tsering,Pema,Rinchin,Dorjee,Sange,Pem,Lobsang,Sang,Tashi,Sonam
1993,Arunachal Pradesh,West Siang,1536,1.887,Marjum,Marter,Yati,Moyir,Yapi,Kento,Pema,Mopi,Goyir,Dorjee
1993,Chandigarh,Chandigarh,9581,2.052,Pooja,Dipak,Sandip,Neha,Amit,Ajay,Poonam,Rahul,Sunil,Rohit
1993,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6471,2.275,Patel,Anil,Sanjay,Manisha,Sangita,Savita,Vanita,Vijay,Sumitra,Sunil
1993,Daman And Diu,Daman,2087,2.285,Halpati,Rajesh,Prakash,Kanti,Geeta,Rakesh,Raman,Yogesh,Sanjay,Asha
1993,Daman And Diu,Diu,1101,2.309,Ramesh,Bhavyesh,Manisha,Arti,Jagruti,Urmila,Varsha,Nita,Jayesh,Bhavna
1993,Goa,North Goa,9226,2.349,Pooja,Sneha,Priyanka,Akshay,Rahul,Nikita,Nikhil,Ankita,Priya,Sachin
1993,Goa,South Goa,11174,2.349,Pooja,Priyanka,Akshay,Sarvesh,Sneha,Rahul,Santosh,Reshma,Suraj,Deepak
1993,Haryana,Ambala,11256,2.427,Pooja,Ravi,Manisha,Rohit,Gaurav,Sandip,Rajni,Neha,Pradip,Manprit
1993,Haryana,Bhiwani,23672,2.137,Sonu,Sunil,Pooja,Suman,Poonam,Pradip,Kavita,Sandip,Amita,Dipak
1993,Haryana,Faridabad,29704,2.185,Dipak,Pooja,Rahul,Amita,Jyoti,Preeti,Poonam,Rohit,Manisha,Sonu
1993,Haryana,Fatehabad,15909,2.303,Suman,Sandip,Sunita,Sunil,Kuldip,Poonam,Kavita,Pavan,Sonu,Amandip
1993,Haryana,Gurgaon,17663,2.1,Pooja,Dipak,Jyoti,Manisha,Rahul,Poonam,Amita,Preeti,Rohit,Navin
1993,Haryana,Hisar,19180,2.083,Suman,Sunil,Sonu,Sandip,Poonam,Pradip,Anil,Amita,Pooja,Kavita
1993,Haryana,Jhajjar,13561,2.118,Dipak,Amita,Pooja,Jyoti,Navin,Preeti,Sandip,Manisha,Pravin,Poonam
1993,Haryana,Jind,18652,2.168,Pradip,Sonu,Sunil,Suman,Soniya,Amita,Dipak,Sandip,Pooja,Poonam
1993,Haryana,Kaithal,15705,2.308,Soniya,Pooja,Sandip,Suman,Sunil,Rina,Sonu,Pradip,Kuldip,Sima
1993,Haryana,Karnal,20794,2.19,Pooja,Soniya,Amita,Sunil,Dipak,Ravi,Pradip,Sonu,Pravin,Vikash
1993,Haryana,Kurukshetra,15354,2.272,Pooja,Soniya,Sandip,Sunil,Amita,Manisha,Ravi,Dipak,Suman,Rina
1993,Haryana,Mahendragarh,14252,2.22,Pooja,Poonam,Manisha,Sandip,Amita,Dipak,Sonu,Sunil,Pradip,Navin
1993,Haryana,Mewat,20527,2.548,Sajid,Mohammad,Arifa,Abida,Vasim,Sakir,Imran,Sabira,Vikrant,Tarifa
1993,Haryana,Palwal,20885,2.188,Dipak,Poonam,Rekha,Pooja,Preeti,Sunil,Sonu,Anita,Kavita,Sima
1993,Haryana,Panchkula,6333,2.288,Pooja,Neha,Manisha,Dipak,Soniya,Rohit,Ravi,Kuldip,Pradip,Rahul
1993,Haryana,Panipat,18170,2.048,Pooja,Amita,Soniya,Dipak,Sonu,Pradip,Sunil,Jyoti,Pravin,Anil
1993,Haryana,Rewari,12798,2.092,Poonam,Pooja,Manisha,Dipak,Jyoti,Amita,Pradip,Navin,Pravin,Sonu
1993,Haryana,Rohtak,14785,2.093,Amita,Dipak,Jyoti,Pooja,Navin,Pravin,Manisha,Soniya,Sumit,Preeti
